	sc_id	spot	exp_cor_before	interface_cor_before	mix_cor_before	exp_cor_after	interface_cor_after	mix_cor_after	celltype	UMAP1	UMAP2	st_x	st_y	spex_UMAP1	spex_UMAP2	indice	core1	core2	centering_scale_factor	adj_spex_UMAP1	adj_spex_UMAP2
1621	cell_1411	spot_166	0.9799960486491931	0.822593434523851	0.9642557872366588	0.9868550437227526	0.8815259965131256	0.97632213900179	ExcitatoryL2and3	-25.461409	-9.776576	6375	10875	33.851875	19.541872	74	33.96912384033203	19.677356719970703	902.4943716729239	6269.183856934589	10752.72582492248
1622	cell_1293	spot_166	0.9799960486491931	0.822593434523851	0.9642557872366588	0.9868550437227526	0.8815259965131256	0.97632213900179	ExcitatoryL2and3	-25.530241	-9.92446	6375	10875	33.9983	19.793983	74	33.96912384033203	19.677356719970703	0.0	6375.0	10875.0
1623	cell_903	spot_166	0.9799960486491931	0.822593434523851	0.9642557872366588	0.9868550437227526	0.8815259965131256	0.97632213900179	Sst	-25.377123	-9.79542	6375	10875	34.037537	19.636244	74	33.96912384033203	19.677356719970703	902.4943716729239	6436.742149587945	10837.89583934515
1624	cell_1388	spot_166	0.9799960486491931	0.822593434523851	0.9642557872366588	0.9868550437227526	0.8815259965131256	0.97632213900179	Astro	-25.592148	-9.90283	6375	10875	34.11524	19.699757	74	33.96912384033203	19.677356719970703	0.0	6375.0	10875.0
1625	cell_1383	spot_167	0.979391387343625	0.7643673208612248	0.957888980695385	0.9783280208724058	0.7426616787035396	0.9011747476044989	Pvalb	-25.94716	-9.571757	6375	11625	34.38843	19.457666	75	34.44129943847656	19.374122619628906	1778.2823450789288	6280.985965650753	11773.564424508671
1626	cell_1391	spot_167	0.979391387343625	0.7643673208612248	0.957888980695385	0.9783280208724058	0.7426616787035396	0.9011747476044989	Endo	-25.983011	-9.697772	6375	11625	34.51076	19.402788	75	34.44129943847656	19.374122619628906	0.0	6375.0	11625.0
1627	cell_58	spot_167	0.979391387343625	0.7643673208612248	0.957888980695385	0.9783280208724058	0.7426616787035396	0.9011747476044989	Endo	-25.876242	-9.632942	6375	11625	34.297188	19.481705	75	34.44129943847656	19.374122619628906	1778.2823450789288	6118.728826780732	11816.311335357346
1628	cell_603	spot_167	0.979391387343625	0.7643673208612248	0.957888980695385	0.9783280208724058	0.7426616787035396	0.9011747476044989	Other	-26.165625	-9.3801365	6375	11625	34.58674	19.221424	75	34.44129943847656	19.374122619628906	1778.2823450789288	6633.631869081418	11353.45892337355
1629	cell_20	spot_167	0.979391387343625	0.7643673208612248	0.957888980695385	0.9783280208724058	0.7426616787035396	0.9011747476044989	ExcitatoryL2and3	-25.778692	-9.576842	6375	11625	34.279995	19.466032	75	34.44129943847656	19.374122619628906	1778.2823450789288	6088.155101922369	11788.440878605496
1630	cell_453	spot_167	0.979391387343625	0.7643673208612248	0.957888980695385	0.9783280208724058	0.7426616787035396	0.9011747476044989	ExcitatoryL2and3	-25.865396	-9.485317	6375	11625	34.45889	19.29428	75	34.44129943847656	19.374122619628906	1778.2823450789288	6406.279220173488	11483.015676026633
1631	cell_719	spot_167	0.979391387343625	0.7643673208612248	0.957888980695385	0.9783280208724058	0.7426616787035396	0.9011747476044989	ExcitatoryL2and3	-26.069872	-9.500744	6375	11625	34.53463	19.358446	75	34.44129943847656	19.374122619628906	1778.2823450789288	6540.9677728832285	11597.122759639351
1632	cell_1387	spot_167	0.979391387343625	0.7643673208612248	0.957888980695385	0.9783280208724058	0.7426616787035396	0.9011747476044989	ExcitatoryL2and3	-25.876858	-9.545268	6375	11625	34.440678	19.382328	75	34.44129943847656	19.374122619628906	1778.2823450789288	6373.894271765717	11639.591542527256
1633	cell_377	spot_167	0.979391387343625	0.7643673208612248	0.957888980695385	0.9783280208724058	0.7426616787035396	0.9011747476044989	ExcitatoryL2and3	-26.052261	-9.551429	6375	11625	34.474373	19.302425	75	34.44129943847656	19.374122619628906	1778.2823450789288	6433.813888289773	11497.502072617499
1634	cell_1402	spot_168	0.9746357120560298	0.6584685837062497	0.9430189992210518	0.9772422318933874	0.6987595638668562	0.9493939650907344	Endo	-26.69924	-9.074095	6375	12375	35.123604	18.985928	76	34.75762176513672	19.184803009033203	900.3029256372747	6704.494715445099	12195.95187101298
1635	cell_201	spot_168	0.9746357120560298	0.6584685837062497	0.9430189992210518	0.9772422318933874	0.6987595638668562	0.9493939650907344	ExcitatoryL2and3	-26.564646	-9.142617	6375	12375	35.08435	18.998905	76	34.75762176513672	19.184803009033203	900.3029256372747	6669.15491325696	12207.635642348649
1636	cell_711	spot_168	0.9746357120560298	0.6584685837062497	0.9430189992210518	0.9772422318933874	0.6987595638668562	0.9493939650907344	ExcitatoryL2and3	-26.464363	-9.198136	6375	12375	34.889786	19.107801	76	34.75762176513672	19.184803009033203	900.3029256372747	6493.987637182728	12305.67525976009
1637	cell_1119	spot_168	0.9746357120560298	0.6584685837062497	0.9430189992210518	0.9772422318933874	0.6987595638668562	0.9493939650907344	ExcitatoryL2and3	-26.260878	-9.551514	6375	12375	34.589806	19.356016	76	34.75762176513672	19.184803009033203	900.3029256372747	6223.91461828371	12529.143699874554
1638	cell_355	spot_168	0.9746357120560298	0.6584685837062497	0.9430189992210518	0.9772422318933874	0.6987595638668562	0.9493939650907344	ExcitatoryL2and3	-26.240116	-9.507721	6375	12375	34.67215	19.368479	76	34.75762176513672	19.184803009033203	900.3029256372747	6298.049212067303	12540.363829490554
1639	cell_1521	spot_168	0.9746357120560298	0.6584685837062497	0.9430189992210518	0.9772422318933874	0.6987595638668562	0.9493939650907344	ExcitatoryL2and3	-26.229134	-9.370897	6375	12375	34.629375	19.256132	76	34.75762176513672	19.184803009033203	900.3029256372747	6259.539474269869	12439.21781255733
1640	cell_1315	spot_168	0.9746357120560298	0.6584685837062497	0.9430189992210518	0.9772422318933874	0.6987595638668562	0.9493939650907344	ExcitatoryL2and3	-26.123545	-9.428756	6375	12375	34.6607	19.247095	76	34.75762176513672	19.184803009033203	900.3029256372747	6287.742628358207	12431.081758972907
1641	cell_141	spot_168	0.9746357120560298	0.6584685837062497	0.9430189992210518	0.9772422318933874	0.6987595638668562	0.9493939650907344	ExcitatoryL2and3	-25.975378	-9.300111	6375	12375	34.495277	19.128307	76	34.75762176513672	19.184803009033203	900.3029256372747	6138.810604851049	12324.136786160705
1642	cell_32	spot_168	0.9746357120560298	0.6584685837062497	0.9430189992210518	0.9772422318933874	0.6987595638668562	0.9493939650907344	ExcitatoryL2and3	-26.133732	-9.403933	6375	12375	34.587288	19.289858	76	34.75762176513672	19.184803009033203	900.3029256372747	6221.647925431993	12469.581193621016
1643	cell_524	spot_168	0.9746357120560298	0.6584685837062497	0.9430189992210518	0.9772422318933874	0.6987595638668562	0.9493939650907344	Astro	-26.311777	-9.301713	6375	12375	34.84388	19.109522	76	34.75762176513672	19.184803009033203	900.3029256372747	6452.658270853081	12307.224166542095
1644	cell_193	spot_169	0.9045288919862734	0.772924966895916	0.8913684994772376	0.9221712335838057	0.7720915780282565	0.9071632680282509	Endo	-27.44321	-8.815497	6375	13125	35.996567	18.824566	77	35.95951461791992	18.774662017822266	0.0	6375.0	13125.0
1645	cell_274	spot_169	0.9045288919862734	0.772924966895916	0.8913684994772376	0.9221712335838057	0.7720915780282565	0.9071632680282509	Endo	-27.451643	-8.838319	6375	13125	35.94065	18.769255	77	35.95951461791992	18.774662017822266	5991.742552290466	6261.973697963424	13092.600650528444
1646	cell_338	spot_169	0.9045288919862734	0.772924966895916	0.8913684994772376	0.9221712335838057	0.7720915780282565	0.9071632680282509	Endo	-27.426926	-8.860728	6375	13125	35.989777	18.728394	77	35.95951461791992	18.774662017822266	5991.742552290466	6556.322073621064	12847.771280606343
1647	cell_587	spot_169	0.9045288919862734	0.772924966895916	0.8913684994772376	0.9221712335838057	0.7720915780282565	0.9071632680282509	Other	-27.383408	-8.776696	6375	13125	35.898777	18.759563	77	35.95951461791992	18.774662017822266	5991.742552290466	6011.075878457761	13034.533245002878
1648	cell_1390	spot_169	0.9045288919862734	0.772924966895916	0.8913684994772376	0.9221712335838057	0.7720915780282565	0.9071632680282509	Astro	-27.448965	-8.798773	6375	13125	35.971806	18.791538	77	35.95951461791992	18.774662017822266	0.0	6375.0	13125.0
1649	cell_1230	spot_170	0.9589881584755828	0.9502715310755407	0.9581164957355787	0.9875688359563016	0.9489869866691469	0.9284992146163241	Smc	-27.48255	-8.804184	6375	13875	36.020565	18.736954	79	36.03175354003906	18.741352081298828	4710.169651586325	6322.300233504858	13854.283044402011
1650	cell_1280	spot_170	0.9589881584755828	0.9502715310755407	0.9581164957355787	0.9875688359563016	0.9489869866691469	0.9284992146163241	Smc	-27.553976	-8.767042	6375	13875	36.01906	18.758757	79	36.03175354003906	18.741352081298828	4710.169651586325	6315.202924345095	13956.978412763072
1651	cell_1447	spot_170	0.9589881584755828	0.9502715310755407	0.9581164957355787	0.9875688359563016	0.9489869866691469	0.9284992146163241	Smc	-27.5376	-8.73694	6375	13875	35.993866	18.714252	79	36.03175354003906	18.741352081298828	4710.169651586325	6196.543102342394	13747.35624235203
1652	cell_1374	spot_170	0.9589881584755828	0.9502715310755407	0.9581164957355787	0.9875688359563016	0.9489869866691469	0.9284992146163241	Smc	-27.552778	-8.753868	6375	13875	36.043766	18.667282	79	36.03175354003906	18.741352081298828	4710.169651586325	6431.580826693898	13526.117843151658
1653	cell_1259	spot_170	0.9589881584755828	0.9502715310755407	0.9581164957355787	0.9875688359563016	0.9489869866691469	0.9284992146163241	Smc	-27.510422	-8.759461	6375	13875	36.04551	18.762861	79	36.03175354003906	18.741352081298828	0.0	6375.0	13875.0
1654	cell_600	spot_170	0.9589881584755828	0.9502715310755407	0.9581164957355787	0.9875688359563016	0.9489869866691469	0.9284992146163241	Other	-27.50664	-8.745664	6375	13875	36.017555	18.766062	79	36.03175354003906	18.741352081298828	4710.169651586325	6308.123583056624	13991.386886284448
1655	cell_1264	spot_170	0.9589881584755828	0.9502715310755407	0.9581164957355787	0.9875688359563016	0.9489869866691469	0.9284992146163241	Astro	-27.58621	-8.77258	6375	13875	36.052856	18.74143	79	36.03175354003906	18.741352081298828	0.0	6375.0	13875.0
1656	cell_515	spot_170	0.9589881584755828	0.9502715310755407	0.9581164957355787	0.9875688359563016	0.9489869866691469	0.9284992146163241	Astro	-27.524376	-8.769469	6375	13875	36.01475	18.73401	79	36.03175354003906	18.741352081298828	4710.169651586325	6294.91719765808	13840.420831701364
1657	cell_1374	spot_170	0.9589881584755828	0.9502715310755407	0.9581164957355787	0.9875688359563016	0.9489869866691469	0.9284992146163241	Smc	-27.559387	-8.743523	6375	13875	36.08101	18.803902	79	36.03175354003906	18.741352081298828	0.0	6375.0	13875.0
1658	cell_1361	spot_170	0.9589881584755828	0.9502715310755407	0.9581164957355787	0.9875688359563016	0.9489869866691469	0.9284992146163241	Smc	-27.531427	-8.786574	6375	13875	36.0286	18.728016	79	36.03175354003906	18.741352081298828	4710.169651586325	6360.140570442726	13812.184321968285
1659	cell_293	spot_171	0.9099029396555126	0.43572511583017953	0.8624851572729794	0.952616802347954	0.8763830066306568	0.9449934227762242	Micro	-18.341194	-12.865244	7125	375	26.906898	23.150225	80	26.914159774780273	23.12837028503418	11730.80343813159	7039.8193956585565	631.3696781046137
1660	cell_322	spot_171	0.9099029396555126	0.43572511583017953	0.8624851572729794	0.952616802347954	0.8763830066306568	0.9449934227762242	Olig	-18.321054	-12.809461	7125	375	26.886654	23.112082	80	26.914159774780273	23.12837028503418	11730.80343813159	6802.333991277131	183.91978957816357
1661	cell_341	spot_171	0.9099029396555126	0.43572511583017953	0.8624851572729794	0.952616802347954	0.8763830066306568	0.9449934227762242	Olig	-18.384573	-12.811416	7125	375	26.942179	23.131447	80	26.914159774780273	23.12837028503418	0.0	7125.0	375.0
1662	cell_1360	spot_171	0.9099029396555126	0.43572511583017953	0.8624851572729794	0.952616802347954	0.8763830066306568	0.9449934227762242	Olig	-18.344767	-12.823972	7125	375	26.90136	23.121328	80	26.914159774780273	23.12837028503418	11730.80343813159	6974.843174222372	292.39248982699996
1663	cell_629	spot_171	0.9099029396555126	0.43572511583017953	0.8624851572729794	0.952616802347954	0.8763830066306568	0.9449934227762242	Astro	-18.371838	-12.837952	7125	375	26.915417	23.12827	80	26.914159774780273	23.12837028503418	11730.80343813159	7139.744948321779	373.81413920932584
1664	cell_1459	spot_171	0.9099029396555126	0.43572511583017953	0.8624851572729794	0.952616802347954	0.8763830066306568	0.9449934227762242	Astro	-18.36498	-12.838076	7125	375	26.932444	23.12687	80	26.914159774780273	23.12837028503418	11730.80343813159	7339.484179988726	357.3910859950837
1665	cell_61	spot_172	0.9390518045095173	0.40108442974524294	0.8852550670330899	0.9655543645957476	0.4883035150349406	0.9178292796396669	Olig	-18.485874	-12.738637	7125	1125	26.968725	23.058979	81	26.992258071899414	23.05826187133789	6493.289339457805	6972.1942827792545	1129.6567474205706
1666	cell_1369	spot_172	0.9390518045095173	0.40108442974524294	0.8852550670330899	0.9655543645957476	0.4883035150349406	0.9178292796396669	Olig	-18.426905	-12.808868	7125	1125	27.005337	23.026957	81	26.992258071899414	23.05826187133789	6493.289339457805	7209.923715592694	921.7255441121656
1667	cell_64	spot_172	0.9390518045095173	0.40108442974524294	0.8852550670330899	0.9655543645957476	0.4883035150349406	0.9178292796396669	Olig	-18.481218	-12.72624	7125	1125	27.009132	23.03433	81	26.992258071899414	23.05826187133789	6493.289339457805	7234.569799015395	969.6058247715433
1668	cell_43	spot_172	0.9390518045095173	0.40108442974524294	0.8852550670330899	0.9655543645957476	0.4883035150349406	0.9178292796396669	Olig	-18.484095	-12.7926035	7125	1125	27.006933	23.059021	81	26.992258071899414	23.05826187133789	0.0	7125.0	1125.0
1669	cell_938	spot_172	0.9390518045095173	0.40108442974524294	0.8852550670330899	0.9655543645957476	0.4883035150349406	0.9178292796396669	Olig	-18.419552	-12.76634	7125	1125	26.97116	23.112022	81	26.992258071899414	23.05826187133789	6493.289339457805	6988.0098850560325	1474.0826670111803
1670	cell_1173	spot_173	0.9315309335810646	0.4191753268060841	0.8802953729035666	0.9480947140044061	0.4583869193296499	0.8991239345369305	Olig	-18.9253	-12.527964	7125	1875	27.439718	22.716213	82	27.285341262817383	22.82265281677246	1999.8467164434505	7433.730303832054	1662.1371345307793
1671	cell_392	spot_173	0.9315309335810646	0.4191753268060841	0.8802953729035666	0.9480947140044061	0.4583869193296499	0.8991239345369305	Olig	-18.848421	-12.538499	7125	1875	27.28887	22.828287	82	27.285341262817383	22.82265281677246	0.0	7125.0	1875.0
1672	cell_663	spot_173	0.9315309335810646	0.4191753268060841	0.8802953729035666	0.9480947140044061	0.4583869193296499	0.8991239345369305	Olig	-18.51866	-12.7128315	7125	1875	27.13788	22.905247	82	27.285341262817383	22.82265281677246	1999.8467164434505	6830.100728336952	2040.1751754038826
1673	cell_698	spot_173	0.9315309335810646	0.4191753268060841	0.8802953729035666	0.9480947140044061	0.4583869193296499	0.8991239345369305	Olig	-18.684788	-12.643948	7125	1875	27.274899	22.840862	82	27.285341262817383	22.82265281677246	1999.8467164434505	7104.116133170075	1911.4161235845293
1674	cell_1482	spot_174	0.9784708267206328	0.7954498893783604	0.9601687329864056	0.9739168416600242	0.7697679109980445	0.8999859963696533	ExcitatoryL6	-19.742357	-12.065666	7125	2625	28.184032	22.26878	83	27.944381713867188	22.401487350463867	821.7816862450162	7321.940577983744	2515.943328125249
1675	cell_1471	spot_174	0.9784708267206328	0.7954498893783604	0.9601687329864056	0.9739168416600242	0.7697679109980445	0.8999859963696533	ExcitatoryL6	-19.635431	-12.141659	7125	2625	28.13867	22.329647	83	27.944381713867188	22.401487350463867	821.7816862450162	7284.662528812363	2565.9629684211377
1676	cell_400	spot_174	0.9784708267206328	0.7954498893783604	0.9601687329864056	0.9739168416600242	0.7697679109980445	0.8999859963696533	ExcitatoryL6	-19.657885	-12.1316395	7125	2625	28.17527	22.249662	83	27.944381713867188	22.401487350463867	821.7816862450162	7314.739831320441	2500.233035611909
1677	cell_1520	spot_174	0.9784708267206328	0.7954498893783604	0.9601687329864056	0.9739168416600242	0.7697679109980445	0.8999859963696533	ExcitatoryL6	-19.728815	-12.081235	7125	2625	28.214973	22.253012	83	27.944381713867188	22.401487350463867	821.7816862450162	7347.367332962433	2502.9854324644907
1678	cell_1215	spot_174	0.9784708267206328	0.7954498893783604	0.9601687329864056	0.9739168416600242	0.7697679109980445	0.8999859963696533	ExcitatoryL6	-19.083303	-12.419378	7125	2625	27.602154	22.635555	83	27.944381713867188	22.401487350463867	821.7816862450162	6843.763349845508	2817.352727421383
1679	cell_765	spot_174	0.9784708267206328	0.7954498893783604	0.9601687329864056	0.9739168416600242	0.7697679109980445	0.8999859963696533	Olig	-19.078762	-12.37159	7125	2625	27.554155	22.588524	83	27.944381713867188	22.401487350463867	821.7816862450162	6804.319120463268	2778.7031820962384
1680	cell_1115	spot_174	0.9784708267206328	0.7954498893783604	0.9601687329864056	0.9739168416600242	0.7697679109980445	0.8999859963696533	Olig	-19.056759	-12.370301	7125	2625	27.544216	22.620806	83	27.944381713867188	22.401487350463867	821.7816862450162	6796.15127308354	2805.2318362704646
1681	cell_148	spot_174	0.9784708267206328	0.7954498893783604	0.9601687329864056	0.9739168416600242	0.7697679109980445	0.8999859963696533	ExcitatoryL2and3	-19.664938	-12.095502	7125	2625	28.141582	22.265919	83	27.944381713867188	22.401487350463867	821.7816862450162	7287.055985528702	2513.592191861654
1682	cell_810	spot_175	0.9851390795184256	0.8495828630193064	0.9715834578685136	0.9896165447505159	0.8907371270204361	0.9797286029775079	ExcitatoryL6	-20.140615	-12.019124	7125	3375	28.573225	22.101921	84	28.353702545166016	22.208131790161133	791.4096445045008	7298.732204847252	3290.9438208499278
1683	cell_431	spot_175	0.9851390795184256	0.8495828630193064	0.9715834578685136	0.9896165447505159	0.8907371270204361	0.9797286029775079	ExcitatoryL6	-20.002207	-11.904387	7125	3375	28.300701	22.144924	84	28.353702545166016	22.208131790161133	791.4096445045008	7083.054177853602	3324.9768749060922
1684	cell_1462	spot_175	0.9851390795184256	0.8495828630193064	0.9715834578685136	0.9896165447505159	0.8907371270204361	0.9797286029775079	ExcitatoryL6	-19.834564	-12.053274	7125	3375	28.315935	22.267773	84	28.353702545166016	22.208131790161133	791.4096445045008	7095.110507257779	3422.2003711204743
1685	cell_1454	spot_175	0.9851390795184256	0.8495828630193064	0.9715834578685136	0.9896165447505159	0.8907371270204361	0.9797286029775079	ExcitatoryL6	-19.999762	-11.936717	7125	3375	28.322447	22.228777	84	28.353702545166016	22.208131790161133	791.4096445045008	7100.263920126924	3391.3387641756376
1686	cell_1478	spot_175	0.9851390795184256	0.8495828630193064	0.9715834578685136	0.9896165447505159	0.8907371270204361	0.9797286029775079	ExcitatoryL6	-19.99038	-11.942328	7125	3375	28.40847	22.142443	84	28.353702545166016	22.208131790161133	791.4096445045008	7168.343613686185	3323.0130230775167
1687	cell_1472	spot_175	0.9851390795184256	0.8495828630193064	0.9715834578685136	0.9896165447505159	0.8907371270204361	0.9797286029775079	ExcitatoryL6	-19.825619	-12.132101	7125	3375	28.365505	22.088345	84	28.353702545166016	22.208131790161133	791.4096445045008	7134.340749512088	3280.1992418216396
1688	cell_71	spot_175	0.9851390795184256	0.8495828630193064	0.9715834578685136	0.9896165447505159	0.8907371270204361	0.9797286029775079	ExcitatoryL6	-19.812723	-12.05152	7125	3375	28.296555	22.268732	84	28.353702545166016	22.208131790161133	791.4096445045008	7079.772537672722	3422.959646654505
1689	cell_1502	spot_175	0.9851390795184256	0.8495828630193064	0.9715834578685136	0.9896165447505159	0.8907371270204361	0.9797286029775079	ExcitatoryL6	-19.92437	-12.003098	7125	3375	28.503471	22.180779	84	28.353702545166016	22.208131790161133	791.4096445045008	7243.528495990338	3353.352345062563
1690	cell_1514	spot_175	0.9851390795184256	0.8495828630193064	0.9715834578685136	0.9896165447505159	0.8907371270204361	0.9797286029775079	ExcitatoryL6	-20.08415	-12.021806	7125	3375	28.500711	22.201412	84	28.353702545166016	22.208131790161133	791.4096445045008	7241.34425802266	3369.6820522735798
1691	cell_94	spot_175	0.9851390795184256	0.8495828630193064	0.9715834578685136	0.9896165447505159	0.8907371270204361	0.9797286029775079	ExcitatoryL6	-19.420591	-12.2600155	7125	3375	27.949997	22.456213	84	28.353702545166016	22.208131790161133	791.4096445045008	6805.5034970540355	3571.333860058064
1692	cell_1295	spot_176	0.9775421831345013	0.8364170052072663	0.9634296653417778	0.9785241744343199	0.8123346742036314	0.9619052244112511	ExcitatoryL6	-20.397463	-11.775377	7125	4125	28.90369	21.942799	85	28.846853256225586	21.94463539123535	3049.2199852572076	7298.308766061172	4119.399263676066
1693	cell_922	spot_176	0.9775421831345013	0.8364170052072663	0.9634296653417778	0.9785241744343199	0.8123346742036314	0.9619052244112511	ExcitatoryL6	-20.378208	-11.750702	7125	4125	28.878649	21.938896	85	28.846853256225586	21.94463539123535	3049.2199852572076	7221.951479252315	4107.499879959795
1694	cell_83	spot_176	0.9775421831345013	0.8364170052072663	0.9634296653417778	0.9785241744343199	0.8123346742036314	0.9619052244112511	ExcitatoryL6	-20.250427	-11.88906	7125	4125	28.791607	22.000628	85	28.846853256225586	21.94463539123535	3049.2199852572076	6956.541715864229	4295.73231103365
1695	cell_1497	spot_176	0.9775421831345013	0.8364170052072663	0.9634296653417778	0.9785241744343199	0.8123346742036314	0.9619052244112511	ExcitatoryL6	-20.428493	-11.7322445	7125	4125	28.877357	21.90161	85	28.846853256225586	21.94463539123535	3049.2199852572076	7218.014097641408	3993.8043509913787
1696	cell_1461	spot_176	0.9775421831345013	0.8364170052072663	0.9634296653417778	0.9785241744343199	0.8123346742036314	0.9619052244112511	ExcitatoryL6	-20.228157	-11.823513	7125	4125	28.723988	21.94999	85	28.846853256225586	21.94463539123535	3049.2199852572076	6750.355522555707	4141.32530307506
1697	cell_297	spot_176	0.9775421831345013	0.8364170052072663	0.9634296653417778	0.9785241744343199	0.8123346742036314	0.9619052244112511	Endo	-20.219564	-11.867637	7125	4125	28.753439	22.008537	85	28.846853256225586	21.94463539123535	3049.2199852572076	6840.159229282461	4319.850954372544
1698	cell_751	spot_176	0.9775421831345013	0.8364170052072663	0.9634296653417778	0.9785241744343199	0.8123346742036314	0.9619052244112511	Astro	-20.354458	-11.799305	7125	4125	28.861237	21.934456	85	28.846853256225586	21.94463539123535	3049.2199852572076	7168.857894723557	4093.9604052327772
1699	cell_1491	spot_176	0.9775421831345013	0.8364170052072663	0.9634296653417778	0.9785241744343199	0.8123346742036314	0.9619052244112511	Astro	-20.463678	-11.743649	7125	4125	28.9251	21.858547	85	28.846853256225586	21.94463539123535	3049.2199852572076	7363.592530584701	3862.498199396927
1700	cell_522	spot_176	0.9775421831345013	0.8364170052072663	0.9634296653417778	0.9785241744343199	0.8123346742036314	0.9619052244112511	Astro	-20.448858	-11.8488655	7125	4125	28.906599	21.96626	85	28.846853256225586	21.94463539123535	0.0	7125.0	4125.0
1701	cell_1500	spot_177	0.9741794406355061	0.5448535737457959	0.9312468539465351	0.9714827723808	0.6017119018876652	0.9345056853314866	ExcitatoryL6	-20.571411	-11.650664	7125	4875	29.098381	21.71356	86	29.406173706054688	21.725881576538086	960.2968820451092	6829.427664853319	4863.167728694894
1702	cell_735	spot_177	0.9741794406355061	0.5448535737457959	0.9312468539465351	0.9714827723808	0.6017119018876652	0.9345056853314866	ExcitatoryL6	-20.663	-11.709332	7125	4875	29.256847	21.833736	86	29.406173706054688	21.725881576538086	960.2968820451092	6981.60239621103	4978.572669580469
1703	cell_1218	spot_177	0.9741794406355061	0.5448535737457959	0.9312468539465351	0.9714827723808	0.6017119018876652	0.9345056853314866	Pvalb	-21.076872	-11.650106	7125	4875	29.66165	21.62836	86	29.406173706054688	21.725881576538086	960.2968820451092	7370.332804244553	4781.351052699882
1704	cell_654	spot_177	0.9741794406355061	0.5448535737457959	0.9312468539465351	0.9714827723808	0.6017119018876652	0.9345056853314866	Pvalb	-20.89321	-11.684414	7125	4875	29.441446	21.70179	86	29.406173706054688	21.725881576538086	960.2968820451092	7158.872166137047	4851.864795842911
1705	cell_576	spot_177	0.9741794406355061	0.5448535737457959	0.9312468539465351	0.9714827723808	0.6017119018876652	0.9345056853314866	ExcitatoryL5	-20.968403	-11.676559	7125	4875	29.786697	21.638159	86	29.406173706054688	21.725881576538086	960.2968820451092	7490.415705023818	4790.76008949467
1706	cell_1355	spot_177	0.9741794406355061	0.5448535737457959	0.9312468539465351	0.9714827723808	0.6017119018876652	0.9345056853314866	ExcitatoryL5	-20.600798	-11.778783	7125	4875	29.192026	21.839678	86	29.406173706054688	21.725881576538086	960.2968820451092	6919.354758393069	4984.278168824339
1707	cell_843	spot_178	0.9874021914922632	0.3569002090918462	0.9243519932522215	0.9875368827551448	0.5772558201279926	0.9465087764924296	ExcitatoryL6	-21.737003	-11.450978	7125	5625	30.396664	21.400429	87	30.7539119720459	21.26127052307129	978.1047050918745	6775.573750746893	5761.111338002774
1708	cell_1159	spot_178	0.9874021914922632	0.3569002090918462	0.9243519932522215	0.9875368827551448	0.5772558201279926	0.9465087764924296	ExcitatoryL6	-22.10174	-11.281719	7125	5625	30.780012	21.277985	87	30.7539119720459	21.26127052307129	0.0	7125.0	5625.0
1709	cell_190	spot_178	0.9874021914922632	0.3569002090918462	0.9243519932522215	0.9875368827551448	0.5772558201279926	0.9465087764924296	ExcitatoryL6	-22.109283	-11.305135	7125	5625	30.741543	21.270922	87	30.7539119720459	21.26127052307129	978.1047050918745	7112.901670432051	5634.439868560343
1710	cell_1130	spot_178	0.9874021914922632	0.3569002090918462	0.9243519932522215	0.9875368827551448	0.5772558201279926	0.9465087764924296	ExcitatoryL6	-22.13418	-11.308869	7125	5625	30.873692	21.216225	87	30.7539119720459	21.26127052307129	978.1047050918745	7242.1569774152085	5580.940439567271
1711	cell_1449	spot_178	0.9874021914922632	0.3569002090918462	0.9243519932522215	0.9875368827551448	0.5772558201279926	0.9465087764924296	ExcitatoryL5	-22.235151	-11.248559	7125	5625	30.87791	21.214539	87	30.7539119720459	21.26127052307129	978.1047050918745	7246.283655133682	5579.291260949219
1712	cell_1449	spot_178	0.9874021914922632	0.3569002090918462	0.9243519932522215	0.9875368827551448	0.5772558201279926	0.9465087764924296	ExcitatoryL5	-22.186563	-11.20459	7125	5625	30.853643	21.187532	87	30.7539119720459	21.26127052307129	978.1047050918745	7222.547795905769	5552.876419260308
1713	cell_1278	spot_179	0.9893650065805434	0.6668905112129351	0.9571175570437825	0.9785871852804869	0.8005238523557954	0.9607808519880178	ExcitatoryL4	-22.514559	-11.152872	7125	6375	31.130056	21.164896	88	31.11629867553711	21.17901611328125	2352.556054031878	7157.365773807014	6341.781668724064
1714	cell_1509	spot_179	0.9893650065805434	0.6668905112129351	0.9571175570437825	0.9785871852804869	0.8005238523557954	0.9607808519880178	Endo	-22.536953	-11.172962	7125	6375	31.098572	21.233402	88	31.11629867553711	21.17901611328125	2352.556054031878	7083.296478336006	6502.9464403622915
1715	cell_1489	spot_179	0.9893650065805434	0.6668905112129351	0.9571175570437825	0.9785871852804869	0.8005238523557954	0.9607808519880178	Olig	-22.357761	-11.209736	7125	6375	31.025307	21.309895	88	31.11629867553711	21.17901611328125	2352.556054031878	6910.936280987464	6682.8988863288105
1716	cell_642	spot_179	0.9893650065805434	0.6668905112129351	0.9571175570437825	0.9785871852804869	0.8005238523557954	0.9607808519880178	Olig	-22.549778	-11.173974	7125	6375	31.21238	21.106447	88	31.11629867553711	21.17901611328125	2352.556054031878	7351.035420734028	6204.277610420702
