,sc_id,spot,exp_cor_before,interface_cor_before,mix_cor_before,exp_cor_after,interface_cor_after,mix_cor_after,celltype
941,cell_335,spot_98,0.9458877373130447,0.866965037926028,0.9379954673743429,0.9386611945187251,0.8580808577197568,0.9306031608388283,Olig
942,cell_874,spot_98,0.9458877373130447,0.866965037926028,0.9379954673743429,0.9386611945187251,0.8580808577197568,0.9306031608388283,Olig
943,cell_848,spot_99,0.9740798656089992,0.8570716986132195,0.9623790489094213,0.9896067136138859,0.9153383592418282,0.9270543574438035,ExcitatoryL6
944,cell_886,spot_99,0.9740798656089992,0.8570716986132195,0.9623790489094213,0.9896067136138859,0.9153383592418282,0.9270543574438035,ExcitatoryL6
945,cell_215,spot_99,0.9740798656089992,0.8570716986132195,0.9623790489094213,0.9896067136138859,0.9153383592418282,0.9270543574438035,ExcitatoryL6
946,cell_932,spot_99,0.9740798656089992,0.8570716986132195,0.9623790489094213,0.9896067136138859,0.9153383592418282,0.9270543574438035,ExcitatoryL6
947,cell_501,spot_99,0.9740798656089992,0.8570716986132195,0.9623790489094213,0.9896067136138859,0.9153383592418282,0.9270543574438035,ExcitatoryL6
948,cell_859,spot_99,0.9740798656089992,0.8570716986132195,0.9623790489094213,0.9896067136138859,0.9153383592418282,0.9270543574438035,ExcitatoryL6
949,cell_1061,spot_99,0.9740798656089992,0.8570716986132195,0.9623790489094213,0.9896067136138859,0.9153383592418282,0.9270543574438035,ExcitatoryL6
950,cell_801,spot_99,0.9740798656089992,0.8570716986132195,0.9623790489094213,0.9896067136138859,0.9153383592418282,0.9270543574438035,Olig
951,cell_921,spot_99,0.9740798656089992,0.8570716986132195,0.9623790489094213,0.9896067136138859,0.9153383592418282,0.9270543574438035,Olig
952,cell_792,spot_99,0.9740798656089992,0.8570716986132195,0.9623790489094213,0.9896067136138859,0.9153383592418282,0.9270543574438035,Sst
953,cell_844,spot_100,0.9804279860805123,0.9073421592792775,0.9731194034003888,0.9886042954549628,0.9489568413158369,0.9293759785342083,ExcitatoryL6
954,cell_887,spot_100,0.9804279860805123,0.9073421592792775,0.9731194034003888,0.9886042954549628,0.9489568413158369,0.9293759785342083,ExcitatoryL6
955,cell_1499,spot_100,0.9804279860805123,0.9073421592792775,0.9731194034003888,0.9886042954549628,0.9489568413158369,0.9293759785342083,ExcitatoryL6
956,cell_883,spot_100,0.9804279860805123,0.9073421592792775,0.9731194034003888,0.9886042954549628,0.9489568413158369,0.9293759785342083,ExcitatoryL6
957,cell_797,spot_100,0.9804279860805123,0.9073421592792775,0.9731194034003888,0.9886042954549628,0.9489568413158369,0.9293759785342083,ExcitatoryL6
958,cell_521,spot_100,0.9804279860805123,0.9073421592792775,0.9731194034003888,0.9886042954549628,0.9489568413158369,0.9293759785342083,ExcitatoryL6
959,cell_817,spot_100,0.9804279860805123,0.9073421592792775,0.9731194034003888,0.9886042954549628,0.9489568413158369,0.9293759785342083,ExcitatoryL6
960,cell_929,spot_100,0.9804279860805123,0.9073421592792775,0.9731194034003888,0.9886042954549628,0.9489568413158369,0.9293759785342083,ExcitatoryL6
961,cell_970,spot_100,0.9804279860805123,0.9073421592792775,0.9731194034003888,0.9886042954549628,0.9489568413158369,0.9293759785342083,Pvalb
962,cell_1213,spot_100,0.9804279860805123,0.9073421592792775,0.9731194034003888,0.9886042954549628,0.9489568413158369,0.9293759785342083,Pvalb
963,cell_1023,spot_100,0.9804279860805123,0.9073421592792775,0.9731194034003888,0.9886042954549628,0.9489568413158369,0.9293759785342083,Olig
964,cell_192,spot_100,0.9804279860805123,0.9073421592792775,0.9731194034003888,0.9886042954549628,0.9489568413158369,0.9293759785342083,Astro
