	adj_spex_UMAP1	adj_spex_UMAP2
824	3181.295636315537	6504.143499446226
825	3375.0	6375.0
826	3609.109390417987	6364.13723265722
827	3410.481474595717	6153.072887004598
828	3375.0	6375.0
829	3384.555562593706	6261.447827870487
830	6988.504787839377	4035.429192963606
831	7125.0	4125.0
832	7220.624657770264	3956.2801429191627
833	6976.610999650389	4234.765934655346
834	7125.0	4125.0
835	7303.4222147960045	3889.8563967850373
836	7125.0	4125.0
837	7092.594324627204	4412.917390861401
838	6783.015809298233	3971.143530165101
839	6999.493248856803	4228.485139948311
840	6268.764040150461	6269.662355485888
841	6395.0267488923455	6300.880266454157
842	6377.985235541345	6001.892055321972
843	6235.022644514197	6637.452415455381
844	6171.5968028729785	6612.881779647102
845	6595.679137844492	6344.737558146586
846	6746.7149423929695	6325.472213841205
847	6508.602287309192	6300.93160798483
848	6163.455456880126	6410.195103630545
849	6510.086671060794	6100.7971549773365
850	6375.0	6375.0
851	6188.84884879001	6493.852414481385
852	6021.789643130863	6403.7693397286785
853	6357.973017270888	6628.188659647308
854	1066.2196489099435	6145.265281092396
855	1397.4892015336286	6272.121269482477
856	1272.4840980401275	6314.331938012424
857	1071.9998176602855	6400.3383065100525
858	954.4522315900965	6549.776200463086
859	784.4018664257712	6531.900960499775
860	1122.6078233361736	6535.201175542953
861	1330.3473303670385	6251.067895191433
862	4868.53089745114	11641.265306131549
863	4875.0	11625.0
864	4875.0	11625.0
865	4875.0	11625.0
866	4611.88407016217	11357.801557890818
867	4875.0	11625.0
868	4875.0	11625.0
869	4875.0	11625.0
870	4882.131733699528	11623.600614135707
871	4870.135002545671	11653.874854889104
872	4858.200732009979	11648.126216621105
873	4864.069559332038	11592.536392087597
874	4875.0	11625.0
875	4875.0	11625.0
876	3811.123786119513	7895.986121877462
877	4201.999401593347	7792.134360787862
878	4058.154336330884	7825.115878666106
879	3986.4545829625667	7923.717956177557
880	3886.9565374628655	8164.75905498074
881	4219.68470366786	7835.3843412407
882	3902.505972156617	7904.942891198008
883	4354.691847556243	7592.965576445839
884	4125.0	7875.0
885	4121.806870989358	7910.510311122829
886	4465.289321068478	7804.388796802573
887	4125.0	7875.0
888	4125.0	7875.0
889	957.3011341862631	4869.036981541289
890	1276.546100250059	4713.5134003524145
891	1068.0765989273239	4977.849038231805
892	1074.0731027672919	4866.190724134486
893	913.0072542146246	4933.636105529639
894	1255.819522783972	4852.6824301583865
895	946.6120181347324	5004.611137286455
896	1069.986139190629	4978.368498407123
897	1479.37841043257	4752.358480850549
898	1248.3915916895958	4762.771852066864
899	1125.0	4875.0
900	1047.930046500045	4883.428998405331
901	4875.0	13125.0
902	3291.7899730966305	4197.951536085559
903	3515.3777758306155	4054.6383532245236
904	3275.454054595587	4056.7906199464546
905	3375.0	4125.0
906	3405.8944619853633	3751.2747904962325
907	3364.7171138388226	4227.124383839037
908	3428.4994858675213	4104.012038878155
909	3053.790994666827	4195.995427838863
910	3375.0	4125.0
911	3255.719715404305	4319.59368821048
912	7125.0	3375.0
913	7058.665372461387	3341.7331261465506
914	7262.714732902135	3360.3817899342375
915	7174.888076029637	3285.9404262104617
916	7141.072304613147	3301.422257324889
917	7352.182084103569	3234.5623368813754
918	6880.973251000304	3659.7383812776907
919	7116.5786831473115	3287.969395346347
920	7058.71107425328	3382.6997839445107
921	7048.8587835166745	3482.877016833672
922	1125.0	9375.0
923	1135.6123581650031	9349.758934643503
924	1125.0	9375.0
925	1102.6553344041404	9312.937687169571
926	1270.8675611594251	9311.622578129727
927	1268.5539322582074	9331.98239208433
928	984.5531257010308	9342.415991720805
929	751.3599167736859	9406.9074945214
930	1124.4680880485298	9468.224077328778
931	1154.389828107821	9324.778483572707
932	1069.378862532112	9346.139224910954
933	751.4452714636026	10157.891713061172
934	1177.9695998479604	9987.77014147651
935	941.3961889604551	10161.326185186284
936	1094.2748084285427	10312.110590421074
937	973.0432367738873	10188.301939125866
938	1083.9755589120487	10170.69622518049
939	1326.2056032354199	9996.645060596271
940	899.5751425052031	10210.1960861501
941	1276.892544578041	10033.35557723361
942	1451.68001763099	9959.978663640813
943	1125.0	10125.0
944	4817.570805103274	6657.295955044284
945	5075.025408157619	6057.801582457639
946	4817.304514776554	6434.007754926731
947	4817.84010436024	6494.652744023253
948	4776.84493423146	6385.520348486844
949	5048.966191650842	6126.649667635748
950	4727.736935928455	6697.571238611847
951	5063.398525573019	6309.892767349514
952	4665.471261778491	6309.295494695797
953	4792.926161928129	6130.990049514772
954	4875.0	6375.0
955	5625.0	375.0
956	5419.961506466749	369.8446488748571
957	5514.605386527964	271.8477555967831
958	5947.933622295674	186.46439449739646
959	5612.92106696146	318.20134763331777
960	5569.117499747217	146.69309523709157
961	5507.223428894422	731.0248296096955
962	6375.0	375.0
963	6450.285445490647	316.4283197853935
964	6434.181396668438	159.289975919767
965	6112.4116253987995	107.28308696628909
966	6116.17884593288	326.1196993495627
967	6375.0	375.0
968	3375.0	2625.0
969	3375.0	2625.0
970	3669.194312467387	2440.1905988714434
971	3375.0	2625.0
972	3071.1844042490807	2405.179428218117
973	3406.4866880152586	2586.860438774939
974	3333.527160898742	2865.3156172478025
975	3192.351388097788	2516.379206039799
976	3375.0	2625.0
977	3375.0	375.0
978	3364.3666700139947	144.32278610951846
979	3040.622099584816	283.46190478330345
980	3375.0	375.0
981	1796.4780471684157	3228.3732874907823
982	1875.0	3375.0
983	1907.486467138536	3130.757060035626
984	1675.284386330383	3328.819896282458
985	1987.6480502997695	3227.5093356561447
986	1875.0	3375.0
987	1802.548247884826	3599.0884461872083
988	1624.0295046624262	3610.6447410535675
989	2232.9333669341954	3263.157678693838
990	1770.6947193729702	3368.1625724913083
991	1947.4217016165778	3274.328951546935
992	7023.229682872746	9379.232722177172
993	7034.264424726459	9380.081947175058
994	6918.059099455857	9532.863740918274
995	7429.332551656671	9194.207184138808
996	7125.0	9375.0
997	7034.712077764691	9460.100158342539
998	7432.057528746513	9159.731158687364
999	6973.518312463606	9507.61398329141
1000	3375.0	1875.0
1001	3375.0	1875.0
1002	3271.6365207125623	1849.072180007709
1003	3294.412960175478	1508.7613769516915
1004	3582.8370374346864	1579.8289499305095
1005	3066.544045134195	1954.5949969473688
1006	3578.7265019164565	1772.3154528723578
1007	3110.8697102555925	2138.5901174420887
1008	6375.072793985931	10811.20974918228
1009	6557.5314992920985	10815.56486962719
1010	6188.358074696594	11138.143767957343
1011	6105.387883639932	10976.973710202312
1012	6265.135444905559	11034.970116127071
1013	6280.8508318873455	10787.048637036625
1014	6466.9420498226655	10642.894289406971
1015	6148.7977889347885	10735.940767729559
1016	6252.578830074421	10763.927968868227
1017	6749.31710791667	10852.37915295793
1018	6375.0	10875.0
1019	6375.0	10875.0
1020	7016.039169030489	11728.96401468573
1021	7107.71649162116	11678.086802586056
1022	7125.0	11625.0
1023	6800.930586131684	11813.690262056754
1024	7162.114915392971	11517.234327512871
1025	6943.594196884595	11502.542791392796
1026	7400.313891229437	11502.663932302012
1027	7281.714232672399	11493.909285618944
1028	1198.585287687715	2577.603258675238
1029	751.0783789299878	2596.5813213471447
1030	1125.0	2625.0
1031	1147.9125667559576	2573.233016396145
1032	1073.8302651895228	2559.494024678688
1033	1125.0	2625.0
1034	1125.0	2625.0
1035	278.76955865520296	2749.9586901104954
1036	508.3310127512663	2496.4433771943986
1037	167.3549919094394	2725.6680939134326
1038	319.4231644398413	2635.6081374774435
1039	451.7846162388682	2557.9558916004635
1040	342.9280400905023	2736.9260435184406
1041	684.3591114418284	2413.0520342916157
1042	247.05314487712724	2684.3889453617358
1043	375.0	7875.0
1044	375.0	7875.0
1045	375.0	7875.0
1046	375.0	7875.0
1047	375.0	7875.0
1048	375.0	7875.0
1049	31.039021796686654	7725.615109621422
1050	375.0	7875.0
1051	375.0	7875.0
1052	375.0	7875.0
1053	375.0	7875.0
1054	1125.0	12375.0
1055	1142.5555510876768	12351.983448185894
1056	1124.9283139052577	12449.57767332946
1057	1243.6934971572086	12353.93606822545
1058	1189.2397196084173	12203.254482948205
1059	1031.660358945342	12672.441840610427
1060	782.6003112676203	12222.070430733722
1061	1125.0	12375.0
1062	1125.0	12375.0
1063	912.0254251140445	12294.817307286838
1064	1125.0	12375.0
1065	1069.2792533308552	12247.224636034332
1066	1125.0	13125.0
1067	1125.0	13125.0
1068	1125.0	13125.0
1069	1125.0	13125.0
1070	954.7628443322888	12790.867824311745
1071	1125.0	13125.0
1072	1125.0	13125.0
1073	1125.0	13125.0
1074	1125.0	13125.0
1075	1125.0	13125.0
1076	1875.0	8625.0
1077	1525.5635181350833	8488.914934170314
1078	1875.0	8625.0
1079	1875.0	8625.0
1080	1875.0	8625.0
1081	1909.130869115397	8623.80945550221
1082	1875.0	8625.0
1083	1875.0	8625.0
1084	1875.0	8625.0
1085	1875.0	8625.0
1086	1875.0	8625.0
1087	1875.0	8625.0
1088	2625.0	1875.0
1089	2741.915488473668	1871.4361707527041
1090	2275.695584488401	1738.5763022634985
1091	2781.7507238136704	1849.8847196558306
1092	6250.174957500795	1212.8333771719103
1093	6490.740844409403	871.4834934564549
1094	6656.04318373995	876.726503884703
1095	6386.221024827238	1011.8489842274579
1096	6290.542728539567	1467.827475244291
1097	6340.658295117253	1419.2737921044295
1098	6375.0	1125.0
1099	6175.21636409029	901.9601190219155
1100	7499.189224716487	1850.3540245460924
1101	7129.667175915236	1849.30343301482
1102	7123.182385596742	1856.045126132438
1103	6856.731907760386	1753.9817631568503
1104	7016.2223685515955	2065.315653149799
1105	861.5986638673053	1198.7485848513948
1106	1275.7480439526078	1119.8418619843821
1107	1125.0	1125.0
1108	1125.0	1125.0
1109	1291.4008692623215	1009.6429088141753
1110	1440.350590839726	1048.6628729763968
1111	943.0931394761596	946.7032045427987
1112	792.8092805791355	951.0048106106135
1113	1125.0	1125.0
1114	6309.197119589645	10126.362611319657
1115	6671.408613045486	9975.798411108455
1116	6375.0	10125.0
1117	6342.834302472968	9993.536721684777
1118	6209.44185453955	10252.831388373814
1119	6433.103223702543	9995.293498347859
1120	6375.0	10125.0
1121	6073.304388687431	10347.721256539951
1122	6354.398769950817	10116.406238378935
1123	6423.184483545713	10039.68669644698
1124	2625.0	11625.0
1125	2625.0	11625.0
1126	2625.0	11625.0
1127	2734.831103340131	11603.799952463663
1128	2792.305402107834	11617.27394724961
1129	2548.7908006518683	11702.417679948667
1130	2327.6497149444376	11534.66109985313
1131	2401.6065577143468	11441.006465856786
1132	2561.6106169787695	11677.575715872235
1133	2887.200202737708	11603.208803441725
1134	2271.0030826260695	11501.261636952178
1135	2555.8617184375958	11503.461771179109
1136	2625.0	11625.0
1137	1125.0	10875.0
1138	1125.0	10875.0
1139	1125.0	10875.0
1140	1125.0	10875.0
1141	1125.0	10875.0
1142	1125.0	10875.0
1143	864.4895424730396	10605.260678581906
1144	1125.0	10875.0
1145	1125.0	10875.0
1146	1125.0	10875.0
1147	1125.0	10875.0
1148	7125.0	375.0
1149	6961.296866136856	144.57771475325626
1150	7125.0	375.0
1151	7036.431870463913	10.609157043595758
1152	7076.957488199788	459.00228097819695
1153	7143.0145279119	363.72465890349383
1154	7125.0	375.0
1155	257.6799171031003	3327.3662245082364
1156	311.35728191875506	3596.8840318784632
1157	378.1871174858419	3309.83434120326
1158	276.959186016941	3368.9662643543543
1159	199.2202337789751	3425.6654238319547
1160	540.8582070809701	3322.774410445845
1161	590.0663813857329	3067.8006321659395
1162	507.54511063929664	3238.6354941874433
1163	375.0	3375.0
1164	483.5765857337484	3191.50370885963
1165	176.00934724519004	3520.6932019781752
1166	214.070821748044	3511.6847503555346
1167	1875.0	375.0
1168	1875.0	375.0
1169	1813.5242570975029	159.46098024376965
1170	2094.2093136929475	215.30230098677552
1171	1875.0	375.0
1172	1648.9004824881235	174.83201664128993
1173	1875.0	375.0
1174	1676.4243259384693	297.72972524574607
1175	4125.0	13125.0
1176	4125.0	13125.0
1177	4125.0	13125.0
1178	4125.0	13125.0
1179	4125.0	13125.0
1180	4125.0	13125.0
1181	3990.814373971597	12774.829730320569
1182	4101.4205881990465	13107.648290979832
1183	6351.474200701279	11546.435254509748
1184	6535.01424176206	11497.009725790766
1185	6040.442826541046	11794.400406396075
1186	6504.156450057097	11334.809646785852
1187	6314.8637367960355	11653.3195278052
1188	6375.0	11625.0
1189	6285.67172202373	11687.14522714335
1190	6395.628838979426	11616.75559213837
1191	6375.0	11625.0
1192	6573.706926833126	11542.008142122955
1193	6265.461307202507	11711.508204745984
1194	6375.0	12375.0
1195	6505.899744813068	12247.202970184906
1196	6088.062323506848	12436.121978474928
1197	6259.836863980218	12383.997706051328
1198	6189.500843362359	12615.294476532783
1199	6375.0	12375.0
1200	6309.6731980480545	12435.745567070966
1201	6406.557943641023	12225.447462669701
1202	6375.0	12375.0
1203	6513.268232465568	12026.421607251901
1204	2456.928951176114	5674.999724166136
1205	2749.496376860123	5573.759393043424
1206	2296.6421746521505	5443.875350841386
1207	2625.0	5625.0
1208	2581.972776326137	5768.768768576888
1209	2712.688497546367	5610.411332541269
1210	2888.4293522095604	5507.9162941763525
1211	7087.667543589818	8577.223092965727
1212	7125.0	8625.0
1213	7015.594984946152	8639.846791298754
1214	7325.399503658839	8556.900479758697
1215	7388.938345119442	8507.160962126149
1216	6784.418042024742	8781.936069473335
1217	6990.095783288598	8603.189940881375
1218	7125.0	8625.0
1219	1200.0756438356684	364.79021078015177
1220	1199.9188800066192	362.40094695482736
1221	755.3848066000533	438.32147193425016
1222	1197.4385295763395	362.2166968934032
1223	1198.1546587463336	360.3946699326609
1224	1199.0275004650925	361.8759650444934
1225	2616.6662045464536	10235.551582617847
1226	2625.0	10125.0
1227	2530.847533434596	10042.282391847957
1228	2542.442718609164	10269.594075261724
1229	2625.0	10125.0
1230	2703.3267212296755	10119.207721906654
1231	2625.0	10125.0
1232	2641.257222780702	10074.823447043349
1233	2299.034956790355	9939.603693118406
1234	2457.064667358426	9894.240064798603
1235	2731.4076895886133	10110.638527819478
1236	2881.164182501184	10049.118243296585
1237	4165.66406771095	11617.349085519334
1238	4125.0	11625.0
1239	4117.507502636973	11623.434626971328
1240	4125.0	11625.0
1241	4125.0	11625.0
1242	4125.0	11625.0
1243	4142.013024348671	11602.507298500488
1244	4126.592083487667	11623.20686177781
1245	4125.0	11625.0
1246	4125.0	11625.0
1247	4125.0	11625.0
1248	4151.964815021559	11622.96542520413
1249	4095.9194021844023	11663.189086492352
1250	3932.092980823218	11303.422821157457
1251	6346.076250953435	7158.4035183847955
1252	6371.78654960867	7106.066442712269
1253	6501.4222213841595	7122.652198078377
1254	6375.0	7125.0
1255	6375.0	7125.0
1256	6441.071928705236	7056.434518507579
1257	6439.585924503901	7048.609218072898
1258	6013.503581735347	7224.726323414771
1259	6515.610692698593	7047.286485646988
1260	6333.059562687632	7098.337218475627
1261	6357.664118646797	7149.997717474988
1262	2636.7317437335523	3242.071644743353
1263	2567.571793717251	3429.173146688363
1264	2459.709491141174	3409.35690437291
1265	2253.7355692074348	3322.2011133803703
1266	2871.9416091394833	3196.616774939904
1267	2809.803954932941	3368.017566993289
1268	2466.7784948817784	3301.1612038077
1269	2713.2642990409495	3373.1993287350206
1270	2565.9394320651427	3403.25749285191
1271	2676.282086830905	3323.4469266392807
1272	2625.0	3375.0
1273	2625.0	3375.0
1274	2625.0	3375.0
1275	4202.7950099487	5608.746533347219
1276	4125.0	5625.0
1277	4029.328971903919	5609.7036538871025
1278	3892.8619769430284	5919.511355046288
1279	4124.2840756395035	5523.741786387778
1280	4125.0	5625.0
1281	4071.1947678036518	5459.8563572289995
1282	4057.0557125178284	5331.599499880829
1283	4104.674600838402	5556.232940504034
1284	4032.2224243885953	5571.725399398301
1285	4008.8949217531012	5621.605670963365
1286	4078.2818779717895	5631.278764841709
1287	4125.0	5625.0
1288	4123.949949156525	324.8869542465205
1289	4156.6408913200885	216.50374580389385
1290	4169.950345832693	366.9888569516118
1291	4125.0	375.0
1292	4057.8700333190327	165.514931816186
1293	4066.9240186238694	284.0473051654863
1294	4125.0	375.0
1295	4131.916639251585	310.05423518795425
1296	4034.373643907316	343.71052729743576
1297	4125.0	375.0
1298	5625.0	2625.0
1299	5723.462629337322	2263.1573399611634
1300	5625.0	2625.0
1301	5849.720258216986	2568.933132347327
1302	5285.823422294589	2465.3297091363074
1303	5625.0	2625.0
1304	5552.1739297200265	2645.001614020704
1305	5730.184330155496	2559.7943254760185
1306	5376.11228520513	2858.395219897549
1307	5293.868931702249	1301.0034533979106
1308	5656.932121558539	1100.181867779626
1309	5665.805332812831	1105.919869862498
1310	5655.803955722417	1104.057134349191
1311	5663.122180548142	1101.7947976113687
1312	5658.107373813329	1105.6591309948683
1313	5663.558774280059	1105.237291506412
1314	5662.547447744589	1111.9447859727927
1315	5666.73076402487	1106.5875844951906
1316	5663.522982413076	1107.6140843952853
1317	5668.984079188831	4112.9122708367995
1318	5665.669507873959	4103.731128693122
1319	5660.38705486893	4106.818754828499
1320	5650.18713868024	4109.696049491442
1321	5643.904528158025	4100.792739173814
1322	5674.418570112103	4107.600481360196
1323	5671.077282756353	4101.756360652266
1324	5293.888244807564	4301.039784064239
1325	5660.964237815517	4107.03981065618
1326	5660.519346915478	4098.612655535439
1327	4357.649543713292	8502.59338811501
1328	4125.0	8625.0
1329	4197.896294404352	8257.153387589182
1330	4053.147927503437	8597.546760474608
1331	4020.4321645390746	8633.445999493462
1332	4065.5160669405022	8764.25580490802
1333	4125.0	8625.0
1334	4053.8554439635386	8637.731816122165
1335	4254.503875499885	8538.813845871038
1336	4088.9391075646604	8624.876802347822
1337	3969.348814889397	8673.829076226013
1338	4064.1991745228806	8643.091262007834
1339	4125.0	9375.0
1340	4125.0	9375.0
1341	3978.0456832601762	9637.396133845077
1342	3853.306345248907	9171.312510945005
1343	4095.4508168347115	9435.160558102516
1344	4125.0	9375.0
1345	4044.1959915767607	9338.195018634291
1346	4116.76345526536	9164.552313094115
1347	3932.3753269885933	9271.527593838211
1348	4110.780512414444	9481.724380787895
1349	4452.689322204698	9204.707975851645
1350	4453.45976984152	9194.060287400318
1351	4005.0711580966445	9364.312926090432
1352	5609.73683082104	6410.539319055671
1353	5625.0	6375.0
1354	5897.149671354519	6169.616077841709
1355	5788.453906483455	6237.436682917102
1356	5535.898716690974	6100.363609823201
1357	5515.243762338806	6600.669733121861
1358	5530.355050245282	6272.557205091247
1359	5599.301508954434	6373.136308941922
1360	5416.249076733046	6547.524768338523
1361	5380.752895553584	6533.470583075598
1362	372.8745975770302	11681.41654765413
1363	42.40436994247301	11798.219937843878
1364	375.0	11625.0
1365	314.4256713172018	11598.368336024423
1366	375.0	11625.0
1367	277.233886064454	11706.37761895252
1368	598.2255141736745	11395.610938675767
1369	319.9265436457544	11407.155482101693
1370	375.0	11625.0
1371	375.0	11625.0
1372	409.4284024747276	11441.292346015074
1373	5625.0	13125.0
1374	3375.0	9375.0
1375	3169.842487671403	9381.824955231861
1376	3499.4858893573114	9356.647615903097
1377	3375.0	9375.0
1378	3506.570932648732	9222.902744468583
1379	3000.386837865222	9357.971237408949
1380	3250.079526676372	9293.896340447898
1381	3292.4242063673914	9349.317259388017
1382	3512.337449205303	9326.41116897114
1383	3375.0	9375.0
1384	6431.550041325397	9341.996519900133
1385	6402.699932086458	9372.156583822425
1386	6395.2141609092005	9356.017479184682
1387	6388.071697648462	9369.427006811278
1388	6426.080194857944	9332.950577807673
1389	6413.859624416545	9361.993875235674
1390	6043.831400912777	9550.932825187929
1391	6404.190900789107	9349.282333342446
1392	6406.378069813712	9366.616482250269
1393	6425.192665177122	9342.040197403949
1394	6375.0	9375.0
1395	6375.0	13875.0
1396	6375.0	13875.0
1397	6375.0	13875.0
1398	6426.043890090594	13759.355973946995
1399	6336.851852631454	13853.676168194768
1400	6365.007198761493	14025.623136144948
1401	6122.722242845095	13597.545619524775
1402	6375.0	13875.0
1403	6298.3893849895485	13934.751853389782
1404	6356.6712528817325	13889.364005916777
1405	7125.0	12375.0
1406	5596.288905797572	10889.093122708684
1407	5728.413837919133	10872.46763101293
1408	5638.836271827733	10871.564956811397
1409	5667.151412033921	10854.946505340797
1410	5625.0	10875.0
1411	5250.589972751854	10853.973076876488
1412	5708.094310752008	10865.205052083518
1413	5581.814056214308	10846.432057042322
1414	5680.847788721035	10867.35677956405
1415	5625.0	10875.0
1416	5675.125581720543	10867.78693732082
1417	147.1522774622621	9439.888617721543
1418	520.8511120168151	9122.99029629902
1419	518.6408669704059	9310.414899393492
1420	579.4013734714114	9335.28102634081
1421	640.6443051116803	9361.323630178975
1422	375.0	9375.0
1423	194.53749476667411	9474.54526004924
1424	558.0389200102584	9190.323758304969
1425	439.11590213051494	9207.42374549237
1426	21.298836099203015	9499.581245198551
1427	112.62128843562863	9387.335603849566
1428	198.57058285372042	9692.080710147613
1429	1875.0	10875.0
1430	1745.8193631132317	10683.671559679182
1431	1820.2805930262834	10964.096596257199
1432	1875.0	10875.0
1433	1875.0	10875.0
1434	1639.5880712885187	10800.270205079574
1435	1800.5035403123086	10854.030841179387
1436	1743.824787245528	10827.565837515018
1437	1815.0399159516596	10806.736605404945
1438	2071.5751957720527	10854.885287262896
1439	1896.0166693969752	10653.619073329697
1440	2468.584326475487	9613.553131303292
1441	2765.51096693003	9319.821287834304
1442	2625.0	9375.0
1443	2845.8288322453454	9260.041783790604
1444	2457.325413069527	9135.9601439961
1445	2574.3528013790105	9434.57818239138
1446	2757.4219813643394	9322.083195810363
1447	2888.2934899445668	9153.260779400416
1448	2377.6094402823956	9656.820707121762
1449	2460.7019916646773	9171.327621328559
1450	7336.64470617992	2370.522473234236
1451	6902.459019441072	2656.19098608551
1452	7058.446446720808	2710.48114127017
1453	7208.670306135105	2415.6798317653725
1454	6920.053556997299	2459.408837279354
1455	7125.0	2625.0
1456	7125.0	2625.0
1457	7016.299341992129	2816.0159184524955
1458	6958.561612236694	2707.2389803269757
1459	7244.367317409545	2480.843917265837
1460	6253.493196463492	3504.862988115374
1461	6263.876756458864	3484.2559634527224
1462	6123.056577665457	3652.7580096817333
1463	6498.014991300227	3339.5060404285805
1464	6261.063480461307	3289.9695679600463
1465	6501.260722570534	3195.7084601738898
1466	6309.262551213292	3391.5317128981433
1467	6573.744087491377	3299.5652967704727
1468	6412.69426883193	3235.6951039396295
1469	6577.557416307171	3241.187454831407
1470	6350.974020632453	3489.959643073488
1471	70.98325915833993	6594.542299541603
1472	440.8343127874166	6244.822424270418
1473	616.1454759982363	6182.6976870731205
1474	630.8905250731647	6277.252507723756
1475	188.20865543189672	6553.452695937903
1476	236.4948055987227	6469.0875514994
1477	292.85338130636546	6390.798911473959
1478	343.7837133440236	6332.558725117618
1479	440.8182692114085	6339.217811884473
1480	488.9891061756764	6365.570388201249
1481	375.0	4875.0
1482	408.9779715045335	4839.954397809638
1483	681.8501735390332	4659.435691731991
1484	329.78853941973796	4932.679590096202
1485	347.3792674757581	4754.637410441468
1486	352.8453047298407	4904.253515524252
1487	567.8538798889047	4678.191865297448
1488	204.18198848442674	5058.651316372984
1489	282.6468663202718	4899.763090566381
1490	122.48342503551561	5116.420026641807
1491	52.932126044038	4317.08665899923
1492	270.40345065722823	4091.123476821551
1493	471.89785604698505	3928.3083292544707
1494	329.0623800479006	4139.630926277477
1495	276.9237609348997	4201.9715923882
1496	370.2148786024269	4113.1809433255385
1497	562.3560818493615	4055.2691564945676
1498	375.0	4125.0
1499	331.69413999964115	4205.3198137603085
1500	644.8383477634536	3941.709737281609
1501	418.00813931497197	4109.739542196935
1502	4875.0	13875.0
1503	4559.7293481830375	13671.953539432034
1504	2602.8146072912145	7042.5622758500485
1505	2542.2795754816657	7273.011374950588
1506	2453.146209631799	7101.495338905426
1507	2899.7516581448567	7060.293702300925
1508	2625.0	7125.0
1509	2805.260157714307	7096.103766646762
1510	2251.8061291080116	7161.760505010867
1511	2625.0	7125.0
1512	2541.64425960003	7150.176882747938
1513	2803.4177078821317	7003.97958626639
1514	4174.544480513195	1503.287282366237
1515	4061.26995749407	2106.739518000725
1516	4167.473218480961	1833.5357274964806
1517	4125.0	1875.0
1518	4118.044809956123	1989.8643180057156
1519	4053.798312310988	1822.4233018134476
1520	426.6897812993525	1868.2143432838288
1521	428.88899554378725	1872.7509949989549
1522	429.72518626888655	1870.9538314599486
1523	427.1952627408666	1867.402306743635
1524	2.7087389906170642	1919.991298892603
1525	429.37227855440835	1865.7977289182124
1526	427.09176971962114	1866.930197690652
1527	428.32788099768925	1867.9592980121654
1528	1706.809974117359	1928.6999009079013
1529	1940.6554089652334	1505.792243752101
1530	1719.2848859951766	1998.4337055523326
1531	2183.750227231756	1825.9263274991165
1532	1855.4839392894448	1964.8630077347905
1533	1875.0	1875.0
1534	1875.0	1875.0
1535	1635.1445404718907	1906.473105465581
1536	452.97923030314644	5506.533263404625
1537	375.0	5625.0
1538	347.5716716482663	5675.246801199276
1539	556.7711562441082	5561.049951062114
1540	96.59030319981764	5876.223089559122
1541	500.82909377916667	5521.905166552398
1542	612.1018982227022	5550.598242134815
1543	30.478799685202773	5755.225299011344
1544	82.29756784937189	5741.9477923257255
1545	635.4006943095171	5432.5821984490185
1546	4777.0830195853005	445.73908941101416
1547	4975.136417055197	274.5271436455944
1548	4875.0	375.0
1549	4960.562414760639	284.8636328382349
1550	4856.226519304016	638.8893665203757
1551	4776.6154165027765	13.136111597084323
1552	4875.0	375.0
1553	4916.934478979006	8615.11197508983
1554	4918.164738835394	8607.99398435664
1555	4875.0	8625.0
1556	4924.706198740183	8614.90706208121
1557	4915.702755744645	8614.931037424423
1558	4504.0288329133455	8679.821466510533
1559	4875.0	8625.0
1560	4909.353970598449	8619.276668612896
1561	4917.972034007389	8609.703049457687
1562	4206.81594231763	6342.047153996546
1563	4182.278844977772	6373.6835806361305
1564	3769.9997308284796	6450.126056136335
1565	3759.577978757844	6459.212507332922
1566	4188.762990259062	6355.099575732546
1567	4125.0	6375.0
1568	4183.240960448167	6360.573175003205
1569	4193.264731057838	6346.937524397195
1570	4195.782905799713	6366.8458663349575
1571	4192.68230817822	6350.923502462778
1572	4198.429541186492	6368.835998842982
1573	4185.416873741228	6367.634954632968
1574	4185.240077378487	6354.129447769444
1575	2887.5200669972464	857.2161049955369
1576	2585.738202900331	1254.996272902557
1577	2543.884497205533	1262.5769427318078
1578	2569.228515273199	1095.3377650004957
1579	2562.280988240079	1133.4457966508837
1580	2601.3496231307586	1146.4263286574078
1581	6375.0	2625.0
1582	6375.0	2625.0
1583	6405.887651252651	2580.434994734868
1584	6510.67894952704	2536.2230511324306
1585	6317.985973337042	2726.645321286346
1586	6237.0286732767345	2519.4933658117975
1587	6340.046351268868	2568.3395040724668
1588	6375.0	2625.0
1589	6374.67097362401	2662.4967359202847
1590	6010.305483695521	2537.6907234170294
1591	6274.915940389416	2811.7935047488672
1592	6499.254289157795	2503.7887169844776
1593	3167.6301425783113	12812.553617027002
1594	3375.0	13125.0
1595	3362.6086594711637	13144.44434689925
1596	3375.0	13125.0
1597	4875.0	5625.0
1598	4836.796768721848	5495.488813570227
1599	4823.7138509293945	5556.049157970254
1600	4792.980862864502	5612.181265413967
1601	4875.0	5625.0
1602	4858.146378729941	5754.166578446492
1603	4636.859798596966	5548.861620033235
1604	4638.830449341532	5385.687790257785
1605	4875.0	5625.0
1606	5229.042540741965	5501.392235903347
1607	355.3321882647837	14180.421846766225
1608	697.0072221780256	13791.40856293901
1609	72.66049587655766	13653.153602133389
1610	5625.0	13875.0
1611	5625.0	13875.0
1612	5417.615980255629	13576.293754854789
1613	5625.0	13875.0
1614	5625.0	13875.0
1615	5733.892220071803	13821.558537903187
1616	5776.896960127498	13837.585712794158
1617	5495.726223093461	13934.2370192233
1618	5250.078457723205	13867.3294630703
1619	5613.138438515006	13756.49873532199
